file_number,message_id,title,author,author_link,author_id
176344,message #561403,Announcing Eclipse Review!,Alan Zeichick,index.php?t=usrinfo&id=32083&,32083
176345,message #561404,High Resolution Data for Mexico,James Kaufman,index.php?t=usrinfo&id=34928&,34928
176346,message #561405,Plug-in jar remains after feature uninstall,Cameron Ross,index.php?t=usrinfo&id=81339&,81339
176347,message #561406,Mangrove at EclipseCON 2010!,Adrian Mos,index.php?t=usrinfo&id=30834&,30834
176348,message #561409,How to join TmL project?,kion,index.php?t=usrinfo&id=50237&,50237
176349,message #561408,BUP and/or EUP,Eclipse User,/donate,0
176350,message #561410,Need help setting up to run demo app,Eclipse User,/donate,0
176351,message #561411,javac-Option,No real name,index.php?t=usrinfo&id=1591&,1591
176352,message #561415,Examples,Andrew Elegante,index.php?t=usrinfo&id=28213&,28213
176353,message #561416,The world is talking about ORMF,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176354,message #561422,Source vs. binaries vs. docs/javadocs,Philippe Ombredanne,index.php?t=usrinfo&id=6676&,6676
176355,message #561423,Call for Writers : Eclipse Review,Alan Zeichick,index.php?t=usrinfo&id=32083&,32083
176356,message #561424,STEM Milestone M2 is now Available!!,James Kaufman,index.php?t=usrinfo&id=34928&,34928
176357,message #561429,Mobile Linux releated Eclipse project,Eclipse User,/donate,0
176358,message #561440,Re: Copying models in ETL,Steffen Zschaler,index.php?t=usrinfo&id=53633&,53633
176359,message #561443,Java GUI Developer with Eclipse experience,Eclipse User,/donate,0
176360,message #561446,Tell Your Story To Eclipse Review,Eclipse User,/donate,0
176361,message #561447,H1N1 Lecture at MIT,Daniel Ford,index.php?t=usrinfo&id=27941&,27941
176362,message #561448,cannot find packages for p2,Luca Ferrari,index.php?t=usrinfo&id=72578&,72578
176363,message #561450,test - please ignore,Mauren Brenner,index.php?t=usrinfo&id=52325&,52325
176364,message #561452,Thanks for all of the feedback,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176365,message #561453,AJDT Outliner,Eclipse User,/donate,0
176366,message #561455,Please support Spring in e4,Fabian Dankof,index.php?t=usrinfo&id=47150&,47150
176367,message #561456,A test,Eclipse User,/donate,0
176368,message #561454,Will SWTPlus widgets be put into the nebula project?,Eric Zimmerman,index.php?t=usrinfo&id=9098&,9098
176369,message #561459,"Meeting minutes for Nov 2, 2005",No real name,index.php?t=usrinfo&id=328&,328
176370,message #561462,InMemoryEmfModel without resource,Steffen Zschaler,index.php?t=usrinfo&id=53633&,53633
176371,message #561464,jLibrary 1.0beta4 released!,MartÃ­n PÃ©rez MariÃ±Ã¡n,index.php?t=usrinfo&id=16203&,16203
176372,message #561465,RMC and EPF,Eclipse User,/donate,0
176373,message #561467,CDT Contract work,Eclipse User,/donate,0
176374,message #561470,The plan needs reconsideration,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176375,message #561477,milestone plan for aspectj integration into eclipse,Markus,index.php?t=usrinfo&id=7341&,7341
176376,message #561480,new Grid control :-),Ivan,index.php?t=usrinfo&id=2816&,2816
176377,message #561485,Lattix announces Lightweight Dependency Modeling in Eclipse,Eclipse User,/donate,0
176378,message #561487,Copying across executables as part of P2 installation,Charlie Matters,index.php?t=usrinfo&id=89007&,89007
176379,message #561489,additional notes on wiki,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176380,message #561488,Senior Software Engineer - San Francisco,Eclipse User,/donate,0
176381,message #561494,Status ?,Max Rydahl Andersen,index.php?t=usrinfo&id=13439&,13439
176382,message #561495,Tigerstripe Software,Anthony Hunter,index.php?t=usrinfo&id=4676&,4676
176383,message #561496,tst fg,Frank Gerhardt,index.php?t=usrinfo&id=8071&,8071
176384,message #561498,Runtime compatibility,Marco Maccaferri,index.php?t=usrinfo&id=13761&,13761
176385,message #561504,Creation Review Successful!,Adrian Mos,index.php?t=usrinfo&id=30834&,30834
176386,message #561505,"Spectrum Announces Latest SpectrumSCM 2.3 Release - (Adds CR integrator tool (with auto-merge), Dire",Sudarshan,index.php?t=usrinfo&id=44475&,44475
176387,message #561506,A web interface is also needed,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176388,message #561507,"EPF Authoring - Views, Publishing",Eclipse User,/donate,0
176389,message #561508,adding eodm.jar to lib folder in org.eclipse.higgins.context.model,Eclipse User,/donate,0
176390,message #561509,Custom installer: multiple app. installation,David ALEXANDRE,index.php?t=usrinfo&id=69321&,69321
176391,message #561510,TmL project creation review,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176392,message #561511,Job Opening: Senior Eclipse Software Engineer - San Francisco,Eclipse User,/donate,0
176393,message #561515,Greetings,Mike Milinkovich,index.php?t=usrinfo&id=15805&,15805
176394,message #561516,search function design,Julie Waterhouse,index.php?t=usrinfo&id=1885&,1885
176395,message #561523,STEM Plan for Version 2,James Kaufman,index.php?t=usrinfo&id=34928&,34928
176396,message #561524,[ANN] oXygen XML Editor major version 7,Eclipse User,/donate,0
176398,message #561530,TmL project creation review: dial-in number and passcode,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176399,message #561533,asdf;lkj,exquisitus,index.php?t=usrinfo&id=28922&,28922
176400,message #561535,Creation review,Jeff McAffer,index.php?t=usrinfo&id=36&,36
176401,message #561539,EODM release date,Serge Fantino,index.php?t=usrinfo&id=3577&,3577
176402,message #561540,Job Opening: Senior Eclipse Software Engineer - San Francisco,Eclipse User,/donate,0
176403,message #561542,User Interface,Judy Douglas,index.php?t=usrinfo&id=60030&,60030
176404,message #561544,Why is a J5EE server required?,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176405,message #561545,error while running higgins product,Eclipse User,/donate,0
176406,message #561548,Be sure to post your news at EclipseZone.com,Rick Ross,index.php?t=usrinfo&id=19224&,19224
176407,message #561549,When? and What?,Bert ,index.php?t=usrinfo&id=68161&,68161
176408,message #561553,Just to show my interest,Eclipse User,/donate,0
176409,message #561560,"Job Opening: Eclipse Engineer in San Jose, CA (Cisco Systems)",Timothy Webb,index.php?t=usrinfo&id=9279&,9279
176410,message #561565,Huge export size of RCP p2 enabled product,Marcel Austenfeld,index.php?t=usrinfo&id=40140&,40140
176411,message #561566,Task and their descriptors,Rich Weiskopf,index.php?t=usrinfo&id=7426&,7426
176412,message #561567,GERMAN Einladung für SIG Eclipse am 7.2.06: Debugging Framework,Frank Gerhardt,index.php?t=usrinfo&id=8071&,8071
176413,message #561570,Proposed re-phrasing of the proposal,Eric Dillon,index.php?t=usrinfo&id=44531&,44531
176415,message #561580,class files,No real name,index.php?t=usrinfo&id=1591&,1591
176416,message #561584,Where are the collaborators?,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176417,message #561586,Custom Categories and Guidance Type of: Term Definition,Rich Weiskopf,index.php?t=usrinfo&id=7426&,7426
176418,message #561589,InPowerForms,Don Young,index.php?t=usrinfo&id=18326&,18326
176419,message #561591,only a test,Guillaume Porcher,index.php?t=usrinfo&id=44629&,44629
176420,message #561593,Interested in the project,Eclipse User,/donate,0
176421,message #561598,"Meeting information for Nov 9, 2005",No real name,index.php?t=usrinfo&id=328&,328
176422,message #561602,Job Opening: Atlanta GA,Eclipse User,/donate,0
176423,message #561603,trouble with 0.5.2,Thomas MÃ¤der,index.php?t=usrinfo&id=179&,179
176424,message #561601,Re: MAPPING,Ed Merks,index.php?t=usrinfo&id=2253&,2253
176425,message #561610,ATF documentation,No real name,index.php?t=usrinfo&id=69637&,69637
176426,message #561621,Launch Framework,Eclipse User,/donate,0
176427,message #561619,"""aspect"" reserved word underlined as an error",Dan Cristian,index.php?t=usrinfo&id=2357&,2357
176428,message #561618,Project Homepage?,Eclipse User,/donate,0
176429,message #561622,Validation Question (hook into EMF Validation command),Chris Aniszczyk,index.php?t=usrinfo&id=15423&,15423
176430,message #561625,The importance of the API,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176431,message #561624,test4711,Eclipse User,/donate,0
176432,message #561627,TmL web site,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176433,message #561630,XWT and GUI related classes in a third-party jar,No real name,index.php?t=usrinfo&id=28663&,28663
176434,message #561633,Open position: Eclipse and Eclipse plug-in developer  Nokia,Eclipse User,/donate,0
176435,message #561634,Presentation?,Mauro,index.php?t=usrinfo&id=26900&,26900
176436,message #561636,ALF  propsal,Mary Ruddy,index.php?t=usrinfo&id=14296&,14296
176437,message #561637,Buckminster and Orbit,Philippe Ombredanne,index.php?t=usrinfo&id=6676&,6676
176438,message #561645,5445zhghh45etrgdrhthtzj45,Eclipse User,/donate,0
176439,message #561647,CaliberRM users get new product variant application,Mark Dalgarno,index.php?t=usrinfo&id=54984&,54984
176440,message #561650,Flexible resources - file list based projects,Mohamed Hussein,index.php?t=usrinfo&id=57487&,57487
176441,message #561651,Roadmap for the project,Robert,index.php?t=usrinfo&id=6020&,6020
176442,message #561654,Looking for contract or full time position,Hugo A. Garcia,index.php?t=usrinfo&id=15477&,15477
176443,message #561657,We are intrested in the new proposal  and we have already offering a free community edition for J2ME,Sam,index.php?t=usrinfo&id=307&,307
176444,message #561664,2.5 D update example,Miles Parker,index.php?t=usrinfo&id=31108&,31108
176445,message #561670,Obfuscating generated AspectJ code,Dan Cristian,index.php?t=usrinfo&id=2357&,2357
176446,message #561669,Loading EMF models from a resource within some plugin,Steffen Zschaler,index.php?t=usrinfo&id=53633&,53633
176447,message #561668,123344343434,Eclipse User,/donate,0
176448,message #561667,Webinar: Improve Java Code Quality by Empowering Developers,John Markson,index.php?t=usrinfo&id=36997&,36997
176449,message #561666,Static JS Classes not in the Outline view,saurav sarkar,index.php?t=usrinfo&id=52059&,52059
176450,message #561665,using OCL with other modelling tools,Asha Mising name,index.php?t=usrinfo&id=24389&,24389
176451,message #561673,Multipe URLs in p2.repo property of runDirector task,Spencer Uresk,index.php?t=usrinfo&id=63908&,63908
176452,message #561675,The importance of standards,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176453,message #561677,Eclipse,Eclipse User,/donate,0
176454,message #561682,Problem Running Demo App and Saving Context,Simon Chen,index.php?t=usrinfo&id=41847&,41847
176455,message #561684,First TmL open phone meeting,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176456,message #561686,Test,support,index.php?t=usrinfo&id=17578&,17578
176457,message #561692,[ANN] OneForEclipse - Eclipse Services,Thomas Derflinger,index.php?t=usrinfo&id=15693&,15693
176458,message #561697,ActionScript VM,Kai,index.php?t=usrinfo&id=41202&,41202
176459,message #561702,Eclipse Plug In and UI with some MFC/C++/COM background,Doron Ben-Ari,index.php?t=usrinfo&id=34575&,34575
176460,message #561703,EPF integration with the development process,Eclipse User,/donate,0
176461,message #561704,first TmL open phone meeting updated,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176462,message #561706,What do you want to do?,No real name,index.php?t=usrinfo&id=328&,328
176463,message #561713,[ANN] oXygen XML Editor 7.1,Eclipse User,/donate,0
176464,message #561715,On Synergies,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176465,message #561717,GridViewer planned ?,Hans Mueller-Dieckert,index.php?t=usrinfo&id=31281&,31281
176466,message #561712,Another test,support,index.php?t=usrinfo&id=17578&,17578
176467,message #561708,Timeframe for debugger linking to source?,Chad Woolley,index.php?t=usrinfo&id=7229&,7229
176468,message #561719,Aperi and third party libraries,No real name,index.php?t=usrinfo&id=28601&,28601
176469,message #561724,developers mailing list,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176470,message #561729,P2 Update Fails After Port from 3.5 to 3.6 Helios,Michael Yara,index.php?t=usrinfo&id=65016&,65016
176471,message #561735,"[ANN] v4.3 - SWT Designer, Swing Designer & WindowBuilder Pro",Eric Clayberg,index.php?t=usrinfo&id=496&,496
176472,message #561739,Yet another test,support,index.php?t=usrinfo&id=17578&,17578
176473,message #561741,Using CSS styling in Eclipse 3.5 plugins,Mickael Istria - away until August 14th,index.php?t=usrinfo&id=45850&,45850
176474,message #561740,Orbit has reached escape velocity!,Jeff McAffer,index.php?t=usrinfo&id=36&,36
176475,message #561748,Specifying Camera Location Programmatically...,Miles Parker,index.php?t=usrinfo&id=31108&,31108
176477,message #561751,invitation to next open meeting,Mauren Brenner,index.php?t=usrinfo&id=34734&,34734
176478,message #561753,How to build an update site headlessly,bachra04 ,index.php?t=usrinfo&id=83023&,83023
176479,message #561755,pure::variants makes the connection for Matlab® / Simulink® users,Mark Dalgarno,index.php?t=usrinfo&id=54984&,54984
176480,message #561756,On publishing and reporting,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176481,message #561759,Content Development Guidelines,Rich Weiskopf,index.php?t=usrinfo&id=7426&,7426
176482,message #561760,Kick off conference call,Jeff McAffer,index.php?t=usrinfo&id=36&,36
176483,message #561761,Test3,Eclipse User,/donate,0
176484,message #561762,Outsouring team offers Eclise RCP/Plugin design and implementation,leon,index.php?t=usrinfo&id=34624&,34624
176485,message #561769,"TM 2.0.1 Testing Thursday, Sep-13",Martin Oberhuber,index.php?t=usrinfo&id=13001&,13001
176486,message #561767,e4 Webinars - Aug. 18 and Aug. 26,Lynn Gayowski,index.php?t=usrinfo&id=30224&,30224
176487,message #561768,ATF plug-ins installation. Problems,ruslanrf ,index.php?t=usrinfo&id=70496&,70496
176488,message #561772,Things I'd like to see ...,Markus Milleder,index.php?t=usrinfo&id=7295&,7295
176490,message #561776,How can I join Orbit?,Martin Oberhuber,index.php?t=usrinfo&id=13001&,13001
176491,message #561780,Newbie Questions,Dave Watkins,index.php?t=usrinfo&id=16200&,16200
176492,message #561782,test,Eclipse User,/donate,0
176493,message #561784,IBM Ottawa Lab is hiring!,Eclipse User,/donate,0
176494,message #561789,Modifying CSS presentation for IDE,Casey Marshall,index.php?t=usrinfo&id=49425&,49425
176495,message #561790,Eclipse Summit Europe - Embedded and Mobile Symposium,Doug Gaff,index.php?t=usrinfo&id=13750&,13750
176496,message #561793,Biggest problems on the web site,Ed Burnette,index.php?t=usrinfo&id=2273&,2273
176497,message #561796,Dali at EclipseCon,Shaun Smith,index.php?t=usrinfo&id=18181&,18181
176498,message #561797,"Novell plugs Bandit for ID management (""...will make use of Higgins"")",Paul Trevithick,index.php?t=usrinfo&id=14304&,14304
176499,message #561795,Kind words,Joel Rosi-Schwartz,index.php?t=usrinfo&id=1861&,1861
176500,message #561800,OPEN Process Framework Repository,Eclipse User,/donate,0
176501,message #561801,test,Tex Twil,index.php?t=usrinfo&id=38456&,38456
176502,message #561803,Re: intentions,Sam,index.php?t=usrinfo&id=307&,307
176503,message #561804,What would happen if a significant number of end tool vendors simply dropped what they had to Eclips,Ed Merks,index.php?t=usrinfo&id=2253&,2253
176504,message #561805,Genuitec is hiring for the MyEclipse team -- No relocation necessary,Todd E. Williams,index.php?t=usrinfo&id=369&,369
176505,message #561809,Why have two extension-points to define services,Daniel Guimaraes,index.php?t=usrinfo&id=51046&,51046
176506,message #561812,Lighting,Miles Parker,index.php?t=usrinfo&id=31108&,31108
176507,message #561813,Problem edit Custom Composit in SWT-Designer 4.3.0.,xy,index.php?t=usrinfo&id=27104&,27104
176508,message #561815,meeting minutes,Jeff McAffer,index.php?t=usrinfo&id=36&,36
176509,message #561820,Linux for the Eclipse Windows Platform,Ramin Assisi,index.php?t=usrinfo&id=43524&,43524
176510,message #561821,Signature test,Damien Thivolle,index.php?t=usrinfo&id=45784&,45784
